ID	ID_rekl	LiczbaFiksacji	CzasFiksacji	CzasNaAOI	PLEC	WIEK4	pismo	tematyka	rodzaj	wielkosc	branza	ADReach	ADExp	ADExpTime	Zauważalność		
ID010110034	8156	1	355	355	2	3	elle	magazyny luksusowe	normal	Full Page	Obuwie i odzież	0,6	3,354	3,432	100		
ID010110034	8125	1	330	330	2	3	elle	magazyny luksusowe	normal	1/2 Page	Kultura i rozrywka	0,6	9,984	5,226	75		
ID0119000000313	609	1	664	664	2	2	elle	magazyny luksusowe	normal	Full Page	Kosmetyki	0,6	1,092	0,468	80		
ID0119000000313	610	1	331	331	2	2	elle	magazyny luksusowe	normal	Full Page	Kosmetyki	0,6	2,262	1,092	100		
ID0119000000322	605	1	325	325	2	1	elle	magazyny luksusowe	normal	Double Page	Obuwie i odzież	0,6	7,878	5,382	100		
ID0119000000322	608	1	410	410	2	1	elle	magazyny luksusowe	normal	Full Page	Kosmetyki	0,6	2,262	1,638	100		
ID0119000000322	611	1	467	467	2	1	elle	magazyny luksusowe	normal	Full Page	Wnętrze	0,6	1,092	1,248	100		
ID0119000000322	614	1	723	723	2	1	elle	magazyny luksusowe	normal	Full Page	Kosmetyki	0,6	1,092	0,39	80		
ID0119000000322	615	1	988	988	2	1	elle	magazyny luksusowe	normal	Full Page	Kosmetyki	0,6	1,092	0,78	100		
ID010900006	710	7	480,4285714	3363	2	1	chwila	kobiece rozrywka/historie/people	edytorial	Full Page	Zdrowie	4,6	1,092	0,936	100		
ID010900022	711	1	411	411	2	2	chwila	kobiece rozrywka/historie/people	normal	1/2 Page	Zdrowie	4,6	1,092	0,624	100		
ID010900022	710	27	884,4570888	23880,3414	2	2	chwila	kobiece rozrywka/historie/people	edytorial	Full Page	Zdrowie	4,6	1,404	0,468	100		
ID010900022	712	1	469	469	2	2	chwila	kobiece rozrywka/historie/people	normal	1/2 Page	Zdrowie	4,6	1,404	0,936	75		
ID010900023	711	1	300	300	2	1	chwila	kobiece rozrywka/historie/people	normal	1/2 Page	Zdrowie	4,6	8,502	6,864	100		
ID010900023	716	1	1476	1476	2	1	chwila	kobiece rozrywka/historie/people	normal	1/2 Page	Zdrowie	4,6	4,212	4,056	83,33333333		
ID010900023	710	21	721,7142857	15156	2	1	chwila	kobiece rozrywka/historie/people	edytorial	Full Page	Zdrowie	4,6	5,694	3,276	100		
ID010900023	708	2	386,5	773	2	1	chwila	kobiece rozrywka/historie/people	normal	1/2 Page	Zdrowie	4,6	25,428	16,38	85,71428571		
ID010900038	711	3	406,3333333	1219	2	4	chwila	kobiece rozrywka/historie/people	normal	1/2 Page	Zdrowie	4,6	17,004	8,658	100		
ID010900038	716	1	500	500	2	4	chwila	kobiece rozrywka/historie/people	normal	1/2 Page	Zdrowie	4,6	3,51	1,248	83,33333333		
ID010900038	708	2	416	832	2	4	chwila	kobiece rozrywka/historie/people	normal	1/2 Page	Zdrowie	4,6	1,56	0,702	85,71428571		
ID010900038	712	1	600	600	2	4	chwila	kobiece rozrywka/historie/people	normal	1/2 Page	Zdrowie	4,6	1,56	0,468	75		
ID010900020	711	1	666	666	2	4	chwila	kobiece rozrywka/historie/people	normal	1/2 Page	Zdrowie	4,6	1,56	0,624	100		
ID010900020	716	1	345	345	2	4	chwila	kobiece rozrywka/historie/people	normal	1/2 Page	Zdrowie	4,6	1,56	0,936	83,33333333		
ID010900020	708	4	530,75	2123	2	4	chwila	kobiece rozrywka/historie/people	normal	1/2 Page	Zdrowie	4,6	1,56	1,326	85,71428571		
ID010900042	710	5	408	2040	2	3	chwila	kobiece rozrywka/historie/people	edytorial	Full Page	Zdrowie	4,6	1,56	1,17	100		
ID010900042	712	1	477	477	2	3	chwila	kobiece rozrywka/historie/people	normal	1/2 Page	Zdrowie	4,6	1,56	0,936	75		
ID010900035	708	4	476,5	1906	2	3	chwila	kobiece rozrywka/historie/people	normal	1/2 Page	Zdrowie	4,6	1,56	0,858	85,71428571		
ID010900010	712	3	462,6666667	1388	2	2	chwila	kobiece rozrywka/historie/people	normal	1/2 Page	Zdrowie	4,6	1,638	0,546	75		
ID014700049	55	4	446,5	1786	2	1	avanti	magazyny luksusowe	normal	Full Page	Obuwie i odzież		1,638	0,78	83,33333333		
ID014700049	70	26	997,6031845	25937,6828	2	1	avanti	magazyny luksusowe	edytorial	Full Page	Kosmetyki		1,638	0,78	100		
ID014700049	59	4	444,25	1777	2	1	avanti	magazyny luksusowe	normal	Full Page	Zdrowie		1,638	0,936	100		
ID014700049	63	1	666	666	2	1	avanti	magazyny luksusowe	normal	Full Page	Obuwie i odzież		1,638	0,546	100		
ID014700049	64	1	356	356	2	1	avanti	magazyny luksusowe	normal	1/2 Page	Kosmetyki		1,638	0,546	75		
ID014700049	48	25	801,4224373	20035,56093	2	1	avanti	magazyny luksusowe	normal	1/2 Page	Kosmetyki		2,574	1,17	100		
ID014700049	71	22	782,2172939	17208,78047	2	1	avanti	magazyny luksusowe	edytorial	Double Page	Obuwie i odzież		2,574	1,404	100		
ID014700049	80	14	710,6428571	9949	2	1	avanti	magazyny luksusowe	edytorial	Double Page	Obuwie i odzież		2,574	1,326	100		
ID014700049	76	16	774,5	12392	2	1	avanti	magazyny luksusowe	edytorial	Double Page	Obuwie i odzież		2,574	1,326	100		
ID014700049	58	8	753,2225583	6025,780466	2	1	avanti	magazyny luksusowe	edytorial	Double Page	Obuwie i odzież		14,04	7,878	100		
ID014700049	52	2	744,5	1489	2	1	avanti	magazyny luksusowe	normal	Mniejszy format	Kosmetyki		3,51	2,262	100		
ID014700049	53	3	436	1308	2	1	avanti	magazyny luksusowe	normal	Full Page	Obuwie i odzież		17,55	19,5	100		
ID014700049	41	10	568,2	5682	2	1	avanti	magazyny luksusowe	normal	Full Page	Obuwie i odzież		3,51	2,262	100		
ID014700049	51	14	712	9968	2	1	avanti	magazyny luksusowe	normal	Double Page	Obuwie i odzież		7,02	3,432	100		
ID014700049	44	25	796,5648746	19914,12186	2	1	avanti	magazyny luksusowe	edytorial	Double Page	Turystyka i sport		3,51	1,248	100		
ID014700049	45	23	825,3096463	18982,12186	2	1	avanti	magazyny luksusowe	edytorial	Full Page	Zdrowie		13,572	6,396	80		
ID014700050	55	2	351,5	703	2	3	avanti	magazyny luksusowe	normal	Full Page	Obuwie i odzież		18,642	10,374	83,33333333		
ID014700050	70	4	471,75	1887	2	3	avanti	magazyny luksusowe	edytorial	Full Page	Kosmetyki		10,14	5,382	100		
ID014700050	59	1	399	399	2	3	avanti	magazyny luksusowe	normal	Full Page	Zdrowie		3,354	1,092	100		
ID016300002	147	3	437	1311	2	1	claud	kobiece poradniki/hobbystyczne	normal	Full Page	Obuwie i odzież	2,3	18,642	9,048	100		
ID016300002	154	2	468	936	2	1	claud	kobiece poradniki/hobbystyczne	normal	1/2 Page	Kosmetyki	2,3	40,638	30,264	100		
ID016300002	176	2	416,5	833	2	1	claud	kobiece poradniki/hobbystyczne	normal	1/2 Page	Wnętrze	2,3	6,786	3,744	50		
ID016300002	164	1	484	484	2	1	claud	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	2,3	1,716	0,78	33,33333333		
ID016300002	156	1	421	421	2	1	claud	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	2,3	1,716	0,546	71,42857143		
ID016300002	162	2	944	1888	2	1	claud	kobiece poradniki/hobbystyczne	normal	Mniejszy format	Żywność	2,3	1,716	0,546	66,66666667		
ID016300002	152	1	329	329	2	1	claud	kobiece poradniki/hobbystyczne	normal	Full Page	Żywność	2,3	1,716	0,78	100		
ID016300002	138	23	848,5127202	19515,79256	2	1	claud	kobiece poradniki/hobbystyczne	edytorial	Full Page	Budownictwo	2,3	1,716	0,546	100		
ID016300002	157	2	406	812	2	1	claud	kobiece poradniki/hobbystyczne	normal	1/2 Page	Inna branża	2,3	11,856	7,254	75		
ID016300002	149	5	659,5121864	3297,560932	2	1	claud	kobiece poradniki/hobbystyczne	normal	Full Page	Obuwie i odzież	2,3	3,198	1,248	100		
ID016300002	169	4	565,5	2262	2	1	claud	kobiece poradniki/hobbystyczne	edytorial	Full Page	Obuwie i odzież	2,3	1,638	0,78	100		
ID016300002	130	1	1519,560932	1519,560932	2	1	claud	kobiece poradniki/hobbystyczne	normal	Full Page	Obuwie i odzież	2,3	8,034	3,9	100		
ID016300002	144	1	671	671	2	1	claud	kobiece poradniki/hobbystyczne	normal	Full Page	Żywność	2,3	24,102	19,032	100		
ID016300002	167	7	474,7142857	3323	2	1	claud	kobiece poradniki/hobbystyczne	edytorial	Full Page	Kosmetyki	2,3	3,198	1,638	100		
ID016300002	161	3	387,6666667	1163	2	1	claud	kobiece poradniki/hobbystyczne	normal	Full Page	Kosmetyki	2,3	6,396	2,964	100		
ID016300008	147	1	467	467	2	3	claud	kobiece poradniki/hobbystyczne	normal	Full Page	Obuwie i odzież	2,3	4,836	2,184	100		
ID016300008	176	2	471,5	943	2	3	claud	kobiece poradniki/hobbystyczne	normal	1/2 Page	Wnętrze	2,3	4,836	4,68	50		
ID016300008	173	5	777,4	3887	2	3	claud	kobiece poradniki/hobbystyczne	normal	Full Page	Żywność	2,3	2,886	2,028	100		
ID016300008	156	1	433	433	2	3	claud	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	2,3	1,482	0,936	71,42857143		
ID016300008	162	1	623	623	2	3	claud	kobiece poradniki/hobbystyczne	normal	Mniejszy format	Żywność	2,3	1,482	0,702	66,66666667		
ID016300008	123	3	675,3333333	2026	2	3	claud	kobiece poradniki/hobbystyczne	normal	1/2 Page	Kosmetyki	2,3	1,404	1,56	100		
ID016300008	149	12	612,4166667	7349	2	3	claud	kobiece poradniki/hobbystyczne	normal	Full Page	Obuwie i odzież	2,3	1,404	0,624	100		
ID016300008	169	6	522,6666667	3136	2	3	claud	kobiece poradniki/hobbystyczne	edytorial	Full Page	Obuwie i odzież	2,3	1,014	0,546	100		
ID016300008	130	6	502,1666667	3013	2	3	claud	kobiece poradniki/hobbystyczne	normal	Full Page	Obuwie i odzież	2,3	28,47	24,648	100		
ID016300008	144	5	443,4	2217	2	3	claud	kobiece poradniki/hobbystyczne	normal	Full Page	Żywność	2,3	7,878	5,304	100		
ID016300008	167	25	782,0712186	19551,78047	2	3	claud	kobiece poradniki/hobbystyczne	edytorial	Full Page	Kosmetyki	2,3	2,964	1,716	100		
ID016300008	172	5	522	2610	2	3	claud	kobiece poradniki/hobbystyczne	normal	1/2 Page	Kosmetyki	2,3	4,914	4,212	50		
ID016300008	161	5	686,6	3433	2	3	claud	kobiece poradniki/hobbystyczne	normal	Full Page	Kosmetyki	2,3	7,878	4,992	100		
ID016300008	126	6	445,5	2673	2	3	claud	kobiece poradniki/hobbystyczne	normal	Full Page	Zdrowie	2,3	5,85	3,276	100		
ID016300008	140	11	756,8181818	8325	2	3	claud	kobiece poradniki/hobbystyczne	normal	Full Page	Kosmetyki	2,3	13,728	11,622	100		
ID016300008	178	4	386,5	1546	2	3	claud	kobiece poradniki/hobbystyczne	normal	Double Page	Obuwie i odzież	2,3	1,014	0,468	100		
ID016300008	174	2	949,5	1899	2	3	claud	kobiece poradniki/hobbystyczne	normal	Double Page	Kosmetyki	2,3	1,014	0,624	100		
ID016300008	163	7	428	2996	2	3	claud	kobiece poradniki/hobbystyczne	normal	Full Page	Kosmetyki	2,3	2,964	1,716	100		
ID016300008	148	2	344	688	2	3	claud	kobiece poradniki/hobbystyczne	normal	1/2 Page	Żywność	2,3	2,652	1,794	66,66666667		
ID016300008	171	13	526,9230769	6850	2	3	claud	kobiece poradniki/hobbystyczne	normal	Full Page	Żywność	2,3	2,652	1,248	100		
ID016300008	150	3	587	1761	2	3	claud	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	2,3	1,014	0,39	80		
ID016300008	132	2	414,5	829	2	3	claud	kobiece poradniki/hobbystyczne	normal	Full Page	Obuwie i odzież	2,3	2,964	2,262	50		
ID016300008	166	2	690	1380	2	3	claud	kobiece poradniki/hobbystyczne	normal	1/2 Page	Obuwie i odzież	2,3	10,998	4,914	100		
ID016300008	179	4	442	1768	2	3	claud	kobiece poradniki/hobbystyczne	normal	Full Page	Kosmetyki	2,3	1,014	0,39	100		
ID016300008	135	1	401	401	2	3	claud	kobiece poradniki/hobbystyczne	normal	Full Page	Kultura i rozrywka	2,3	1,014	0,468	50		
ID016300008	128	2	426	852	2	3	claud	kobiece poradniki/hobbystyczne	normal	Full Page	Kosmetyki	2,3	3,12	1,482	100		
ID016300008	165	2	612	1224	2	3	claud	kobiece poradniki/hobbystyczne	normal	Full Page	Kosmetyki	2,3	2,496	1,482	100		
ID016300008	175	7	451	3157	2	3	claud	kobiece poradniki/hobbystyczne	edytorial	1/2 Page	Zdrowie	2,3	1,248	0,702	100		
ID016300017	147	6	581,5	3489	2	2	claud	kobiece poradniki/hobbystyczne	normal	Full Page	Obuwie i odzież	2,3	1,014	1,482	100		
ID016300017	155	1	357	357	2	2	claud	kobiece poradniki/hobbystyczne	normal	1/2 Page	Wnętrze	2,3	1,014	0,312	66,66666667		
ID016300017	152	1	479	479	2	2	claud	kobiece poradniki/hobbystyczne	normal	Full Page	Żywność	2,3	12,792	6,942	100		
ID016300017	138	6	460,1300777	2760,780466	2	2	claud	kobiece poradniki/hobbystyczne	edytorial	Full Page	Budownictwo	2,3	1,014	0,312	100		
ID016300017	123	2	537	1074	2	2	claud	kobiece poradniki/hobbystyczne	normal	1/2 Page	Kosmetyki	2,3	1,014	0,39	100		
ID016300017	149	11	409,0909091	4500	2	2	claud	kobiece poradniki/hobbystyczne	normal	Full Page	Obuwie i odzież	2,3	3,9	2,184	100		
ID016300017	169	10	564,0780466	5640,780466	2	2	claud	kobiece poradniki/hobbystyczne	edytorial	Full Page	Obuwie i odzież	2,3	1,014	0,546	100		
ID016300017	130	2	932,5	1865	2	2	claud	kobiece poradniki/hobbystyczne	normal	Full Page	Obuwie i odzież	2,3	1,014	0,39	100		
ID016300017	178	8	704,4725583	5635,780466	2	2	claud	kobiece poradniki/hobbystyczne	normal	Double Page	Obuwie i odzież	2,3	1,014	0,312	100		
ID016300017	174	2	404,5	809	2	2	claud	kobiece poradniki/hobbystyczne	normal	Double Page	Kosmetyki	2,3	9,828	6,474	100		
ID016300017	163	5	580,2	2901	2	2	claud	kobiece poradniki/hobbystyczne	normal	Full Page	Kosmetyki	2,3	23,634	15,21	100		
ID016300017	137	13	944,3255101	12276,23163	2	2	claud	kobiece poradniki/hobbystyczne	normal	Mniejszy format	Żywność	2,3	1,014	1,014	66,66666667		
ID016300017	171	3	536,6666667	1610	2	2	claud	kobiece poradniki/hobbystyczne	normal	Full Page	Żywność	2,3	1,95	0,78	100		
ID016300017	179	1	367	367	2	2	claud	kobiece poradniki/hobbystyczne	normal	Full Page	Kosmetyki	2,3	1,014	0,858	100		
ID016300017	129	3	369,6666667	1109	2	2	claud	kobiece poradniki/hobbystyczne	edytorial	Full Page	Kultura i rozrywka	2,3	4,914	2,574	100		
ID016300017	127	1	390	390	2	2	claud	kobiece poradniki/hobbystyczne	normal	Full Page	Obuwie i odzież	2,3	1,56	0,624	100		
ID016300017	136	1	1519,560932	1519,560932	2	2	claud	kobiece poradniki/hobbystyczne	edytorial	Full Page	Zdrowie	2,3	1,56	0,936	100		
ID016300017	139	2	642,5	1285	2	2	claud	kobiece poradniki/hobbystyczne	edytorial	Full Page	Auto-moto	2,3	1,56	0,624	100		
ID016300031	147	9	382,6666667	3444	1	2	claud	kobiece poradniki/hobbystyczne	normal	Full Page	Obuwie i odzież	2,3	12,324	9,126	100		
ID016300031	154	1	1011	1011	1	2	claud	kobiece poradniki/hobbystyczne	normal	1/2 Page	Kosmetyki	2,3	34,476	17,238	100		
ID016300031	155	1	492	492	1	2	claud	kobiece poradniki/hobbystyczne	normal	1/2 Page	Wnętrze	2,3	1,95	0,702	66,66666667		
ID016300031	156	1	377	377	1	2	claud	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	2,3	14,664	8,502	71,42857143		
ID016300031	157	4	441,5	1766	1	2	claud	kobiece poradniki/hobbystyczne	normal	1/2 Page	Inna branża	2,3	1,794	0,858	75		
ID016300031	169	1	411	411	1	2	claud	kobiece poradniki/hobbystyczne	edytorial	Full Page	Obuwie i odzież	2,3	1,794	0,78	100		
ID016300031	130	1	600	600	1	2	claud	kobiece poradniki/hobbystyczne	normal	Full Page	Obuwie i odzież	2,3	15,912	7,566	100		
ID016300031	178	3	437,3333333	1312	1	2	claud	kobiece poradniki/hobbystyczne	normal	Double Page	Obuwie i odzież	2,3	1,794	0,702	100		
ID016300031	174	2	433	866	1	2	claud	kobiece poradniki/hobbystyczne	normal	Double Page	Kosmetyki	2,3	24,726	25,194	100		
ID016300031	145	1	445	445	1	2	claud	kobiece poradniki/hobbystyczne	normal	Mniejszy format	Kosmetyki	2,3	1,794	1,56	50		
ID016300031	171	3	890,6666667	2672	1	2	claud	kobiece poradniki/hobbystyczne	normal	Full Page	Żywność	2,3	1,794	1,872	100		
ID016300031	150	3	1046,223566	3138,670699	1	2	claud	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	2,3	3,51	3,042	80		
ID016300031	168	5	392,8	1964	1	2	claud	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	2,3	3,042	3,666	100		
ID016300016	173	1	825	825	2	4	claud	kobiece poradniki/hobbystyczne	normal	Full Page	Żywność	2,3	3,042	2,886	100		
ID016300016	177	2	483,5	967	2	4	claud	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	2,3	3,12	1,482	100		
ID016300016	178	1	322	322	2	4	claud	kobiece poradniki/hobbystyczne	normal	Double Page	Obuwie i odzież	2,3	3,12	2,73	100		
ID016300016	171	1	1519,560932	1519,560932	2	4	claud	kobiece poradniki/hobbystyczne	normal	Full Page	Żywność	2,3	3,12	1,872	100		
ID016300016	132	1	800	800	2	4	claud	kobiece poradniki/hobbystyczne	normal	Full Page	Obuwie i odzież	2,3	3,12	1,014	50		
ID016300016	165	2	1058,33535	2116,670699	2	4	claud	kobiece poradniki/hobbystyczne	normal	Full Page	Kosmetyki	2,3	3,12	1,404	100		
ID016300016	170	1	1045	1045	2	4	claud	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	2,3	3,198	1,482	50		
ID016300016	129	20	628,3390233	12566,78047	2	4	claud	kobiece poradniki/hobbystyczne	edytorial	Full Page	Kultura i rozrywka	2,3	3,198	2,106	100		
ID016300021	176	1	366	366	2	3	claud	kobiece poradniki/hobbystyczne	normal	1/2 Page	Wnętrze	2,3	1,638	0,624	50		
ID016300021	177	1	312	312	2	3	claud	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	2,3	1,638	0,936	100		
ID016300021	157	1	333	333	2	3	claud	kobiece poradniki/hobbystyczne	normal	1/2 Page	Inna branża	2,3	1,638	0,78	75		
ID016300021	144	1	312	312	2	3	claud	kobiece poradniki/hobbystyczne	normal	Full Page	Żywność	2,3	3,198	1,014	100		
ID016300021	178	4	705,25	2821	2	3	claud	kobiece poradniki/hobbystyczne	normal	Double Page	Obuwie i odzież	2,3	1,638	2,418	100		
ID016300021	174	2	412	824	2	3	claud	kobiece poradniki/hobbystyczne	normal	Double Page	Kosmetyki	2,3	1,638	1,17	100		
ID016300021	148	1	366	366	2	3	claud	kobiece poradniki/hobbystyczne	normal	1/2 Page	Żywność	2,3	3,198	1,638	66,66666667		
ID016300021	171	2	447	894	2	3	claud	kobiece poradniki/hobbystyczne	normal	Full Page	Żywność	2,3	1,638	0,936	100		
ID016300021	150	1	378	378	2	3	claud	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	2,3	3,198	3,042	80		
ID016300021	160	1	603	603	2	3	claud	kobiece poradniki/hobbystyczne	edytorial	Full Page	Kosmetyki	2,3	9,672	9,36	100		
ID016300021	143	2	344	688	2	3	claud	kobiece poradniki/hobbystyczne	normal	1/2 Page	Kosmetyki	2,3	3,198	2,886	50		
ID016300021	158	1	433	433	2	3	claud	kobiece poradniki/hobbystyczne	normal	1/2 Page	Kosmetyki	2,3	1,716	0,78	100		
ID016300021	151	3	499,6666667	1499	2	3	claud	kobiece poradniki/hobbystyczne	edytorial	1/2 Page	Zdrowie	2,3	11,856	7,722	50		
ID016300021	127	1	311	311	2	3	claud	kobiece poradniki/hobbystyczne	normal	Full Page	Obuwie i odzież	2,3	15,21	7,41	100		
ID016300006	131	2	421	842	2	3	claud	kobiece poradniki/hobbystyczne	normal	Full Page	Wnętrze	2,3	1,716	1,092	100		
ID016300006	173	2	561,5	1123	2	3	claud	kobiece poradniki/hobbystyczne	normal	Full Page	Żywność	2,3	3,354	1,248	100		
ID016300006	156	2	507	1014	2	3	claud	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	2,3	3,354	1,638	71,42857143		
ID016300006	177	1	546	546	2	3	claud	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	2,3	1,716	1,326	100		
ID016300006	138	25	861,5560932	21538,90233	2	3	claud	kobiece poradniki/hobbystyczne	edytorial	Full Page	Budownictwo	2,3	13,572	8,892	100		
ID016300006	144	5	428,4	2142	2	3	claud	kobiece poradniki/hobbystyczne	normal	Full Page	Żywność	2,3	13,572	8,892	100		
ID016300006	167	24	939,2505041	22542,0121	2	3	claud	kobiece poradniki/hobbystyczne	edytorial	Full Page	Kosmetyki	2,3	13,572	8,892	100		
ID016300006	140	2	468	936	2	3	claud	kobiece poradniki/hobbystyczne	normal	Full Page	Kosmetyki	2,3	13,572	8,892	100		
ID016300006	178	4	836,5	3346	2	3	claud	kobiece poradniki/hobbystyczne	normal	Double Page	Obuwie i odzież	2,3	8,424	5,538	100		
ID016300006	174	4	747,75	2991	2	3	claud	kobiece poradniki/hobbystyczne	normal	Double Page	Kosmetyki	2,3	8,424	5,538	100		
ID016300006	163	1	359	359	2	3	claud	kobiece poradniki/hobbystyczne	normal	Full Page	Kosmetyki	2,3	8,424	5,538	100		
ID016300006	137	1	357	357	2	3	claud	kobiece poradniki/hobbystyczne	normal	Mniejszy format	Żywność	2,3	8,424	5,538	66,66666667		
ID016300006	148	1	515	515	2	3	claud	kobiece poradniki/hobbystyczne	normal	1/2 Page	Żywność	2,3	21,996	15,366	66,66666667		
ID016300006	171	5	455,8	2279	2	3	claud	kobiece poradniki/hobbystyczne	normal	Full Page	Żywność	2,3	21,996	15,366	100		
ID016300006	160	5	720,4	3602	2	3	claud	kobiece poradniki/hobbystyczne	edytorial	Full Page	Kosmetyki	2,3	21,996	15,366	100		
ID016300035	167	20	886,733535	17734,6707	2	4	claud	kobiece poradniki/hobbystyczne	edytorial	Full Page	Kosmetyki	2,3	21,996	15,366	100		
ID016300035	140	3	553,6666667	1661	2	4	claud	kobiece poradniki/hobbystyczne	normal	Full Page	Kosmetyki	2,3	20,28	12,324	100		
ID016300035	178	4	452,75	1811	2	4	claud	kobiece poradniki/hobbystyczne	normal	Double Page	Obuwie i odzież	2,3	20,28	12,324	100		
ID016300035	174	2	462	924	2	4	claud	kobiece poradniki/hobbystyczne	normal	Double Page	Kosmetyki	2,3	20,28	12,324	100		
ID016300035	163	5	362,2	1811	2	4	claud	kobiece poradniki/hobbystyczne	normal	Full Page	Kosmetyki	2,3	20,28	12,324	100		
ID016300035	143	2	366,5	733	2	4	claud	kobiece poradniki/hobbystyczne	normal	1/2 Page	Kosmetyki	2,3	8,424	3,12	50		
ID016300035	175	1	332	332	2	4	claud	kobiece poradniki/hobbystyczne	edytorial	1/2 Page	Zdrowie	2,3	8,424	3,12	100		
ID016300035	170	2	540	1080	2	4	claud	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	2,3	8,424	3,12	50		
ID016300035	124	4	530,5	2122	2	4	claud	kobiece poradniki/hobbystyczne	edytorial	Full Page	Zdrowie	2,3	8,424	3,12	100		
ID0119000000322	621	1	388	388	2	1	elle	magazyny luksusowe	edytorial	Full Page	Kosmetyki	0,6	8,424	3,51	100		
ID0119000000322	622	1	434	434	2	1	elle	magazyny luksusowe	edytorial	Double Page	Kosmetyki	0,6	8,424	3,51	100		
ID0119000000322	626	1	344	344	2	1	elle	magazyny luksusowe	normal	Full Page	Turystyka i sport	0,6	8,424	3,51	100		
ID0119000000322	627	1	499	499	2	1	elle	magazyny luksusowe	normal	Full Page	Wnętrze	0,6	8,424	3,51	100		
ID0119000000335	604	1	322	322	2	1	elle	magazyny luksusowe	normal	Double Page	Obuwie i odzież	0,6	5,07	2,652	100		
ID0163000000622	603	1	987	987	2	2	elle	magazyny luksusowe	normal	Double Page	Auto-moto	0,6	3,354	2,262	100		
ID0163000000622	609	1	345	345	2	2	elle	magazyny luksusowe	normal	Full Page	Kosmetyki	0,6	11,778	9,048	80		
ID0163000000622	611	1	300	300	2	2	elle	magazyny luksusowe	normal	Full Page	Wnętrze	0,6	6,708	2,964	100		
ID0163000000622	616	1	466	466	2	2	elle	magazyny luksusowe	normal	Full Page	Kosmetyki	0,6	13,416	9,438	100		
ID0163000000622	620	1	411	411	2	2	elle	magazyny luksusowe	edytorial	Full Page	Zdrowie	0,6	8,424	4,836	100		
ID0163000000622	618	1	366	366	2	2	elle	magazyny luksusowe	edytorial	Full Page	Zdrowie	0,6	8,424	3,978	100		
ID0163000000622	619	1	677	677	2	2	elle	magazyny luksusowe	edytorial	Full Page	Kosmetyki	0,6	3,354	1,326	100		
ID0163000000639	610	1	422	422	2	1	elle	magazyny luksusowe	normal	Full Page	Kosmetyki	0,6	8,424	3,822	100		
ID0163000000639	614	1	682	682	2	1	elle	magazyny luksusowe	normal	Full Page	Kosmetyki	0,6	35,334	31,2	80		
ID0163000000639	621	1	613	613	2	1	elle	magazyny luksusowe	edytorial	Full Page	Kosmetyki	0,6	40,326	29,874	100		
ID0163000000639	622	1	412	412	2	1	elle	magazyny luksusowe	edytorial	Double Page	Kosmetyki	0,6	3,198	2,652	100		
ID0163000000639	619	1	382	382	2	1	elle	magazyny luksusowe	edytorial	Full Page	Kosmetyki	0,6	1,638	0,546	100		
ID0163000000639	624	1	1925	1925	2	1	elle	magazyny luksusowe	edytorial	Double Page	Kosmetyki	0,6	1,638	0,546	100		
ID0163000000639	626	1	384	384	2	1	elle	magazyny luksusowe	normal	Full Page	Turystyka i sport	0,6	1,638	0,624	100		
ID0163000000639	630	1	334	334	2	1	elle	magazyny luksusowe	normal	Full Page	Wnętrze	0,6	1,638	0,624	100		
ID0119000007008	7496	1	542	542	2	2	elle	magazyny luksusowe	normal	Full Page	Obuwie i odzież	0,6	3,198	1,092	92,30769231		
ID0119000007008	7503	1	669	669	2	2	elle	magazyny luksusowe	normal	Full Page	Obuwie i odzież	0,6	1,794	0,78	92,30769231		
